,rt,stimulus,key_press,trial_type,trial_index,time_elapsed,internal_node_id,responses,correct,choices,correct_choice,trial_duration,response_ends_trial,number_of_apertures,number_of_dots,number_of_sets,coherent_direction,coherence,opposite_coherence,dot_radius,dot_life,move_distance,aperture_width,aperture_height,dot_color,background_color,RDK_type,aperture_type,reinsert_type,frame_rate,frame_rate_array,number_of_frames,aperture_center_x,aperture_center_y,fixation_cross,fixation_cross_width,fixation_cross_height,fixation_cross_color,fixation_cross_thickness,border,colour_config,rotation_config,border_color,canvas_width,canvas_height,stair_coh1,stair_coh2
1110,,,,html-keyboard-response,1110,1315607,0.0-26.0-0.0-13.0-1.0-1.0-3.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1111,,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,1111,1315923,0.0-26.0-0.0-13.0-1.0-1.0-0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112,1206.0599999967965,,75.0,RDK,1112,1317146,0.0-26.0-0.0-13.0-1.0-1.0-1.57,,False,"k,p",p,4000.0,True,2.0,100.0,1.0,"-90,-90","0,0.1320278513555927",0.0,2.0,7.0,2.0,140.0,550.0,"white,white",gray,2.0,4.0,2.0,16.625694445489597,"[22.284999955445528,11.650000000372529,15.175000065937638,14.919999986886978,16.04999997653067,16.465000109747052,16.749999951571226,17.454999964684248,16.115000005811453,16.439999919384718,16.56000013463199,17.02499995008111,16.64000004529953,16.474999953061342,16.444999957457185,16.474999953061342,17.425000201910734,16.5049999486655,17.509999917820096,16.330000013113022,15.72000002488494,16.76000002771616,16.95999992080033,17.149999970570207,17.60500017553568,15.239999862387776,16.47000014781952,16.734999837353826,16.910000005736947,21.39500016346574,11.43499999307096,16.83499990031123,17.075000097975135,16.374999890103936,16.795000061392784,16.28999994136393,16.820000018924475,17.019999912008643,16.724999994039536,17.145000165328383,16.739999875426292,15.34499996341765,17.045000102370977,16.56999997794628,17.47999992221594,16.005000099539757,16.555000096559525,16.494999872520566,16.564999939873815,17.92000001296401,16.07000012882054,16.24000002630055,16.414999961853027,17.100000055506825,16.81999978609383,16.57500001601875,16.310000093653798,16.71999995596707,17.070000059902668,16.610000049695373,17.97499996609986,15.439999988302588,16.229999950155616,16.964999958872795,16.969999996945262,17.63000013306737,15.549999894574285,16.44999999552965,16.70500007458031,16.629999969154596,17.20999996177852,16.490000067278743]",72.0,683.0,312.5,False,20.0,20.0,black,1.0,True,2.0,"20,-20",black,1366.0,625.0,,
1113,,,,html-keyboard-response,1113,1317699,0.0-26.0-0.0-13.0-1.0-1.0-2.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1114,,,,html-keyboard-response,1114,1318324,0.0-26.0-0.0-13.0-1.0-1.0-3.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1115,,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,1115,1318592,0.0-26.0-0.0-13.0-1.0-1.0-0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1116,1150.7149999961255,,75.0,RDK,1116,1319745,0.0-26.0-0.0-13.0-1.0-1.0-1.58,,True,"k,p",k,4000.0,True,2.0,100.0,1.0,"90,90","0,0.26395506497676413",0.0,2.0,7.0,2.0,140.0,550.0,"white,white",gray,2.0,4.0,2.0,16.560507246522587,"[27.830000035464764,9.160000132396817,15.684999991208315,11.149999918416142,19.640000071376562,11.219999985769391,14.449999900534749,16.59999997355044,17.260000109672546,16.14500000141561,16.790000023320317,16.774999909102917,16.629999969154596,17.970000160858035,15.690000029280782,16.10499992966652,17.070000059902668,17.029999988153577,16.519999830052257,16.57500001601875,16.435000114142895,16.47999999113381,16.71999995596707,17.384999897331,15.945000108331442,18.08999991044402,15.37500019185245,16.454999800771475,16.81500021368265,16.639999812468886,17.140000127255917,16.739999875426292,16.035000095143914,16.645000083371997,18.11999990604818,15.429999912157655,16.414999961853027,16.5350001771003,17.02499995008111,18.009999999776483,15.595000004395843,18.434999976307154,14.34500003233552,17.044999869540334,17.125000013038516,16.140000196173787,16.439999919384718,16.8399999383837,16.850000014528632,16.33500005118549,16.68999996036291,16.580000054091215,16.68999996036291,16.874999972060323,16.580000054091215,17.835000064224005,15.664999838918447,16.33500005118549,17.125000013038516,16.869999933987856,16.475000185891986,20.754999946802855,12.524999910965562,17.059999983757734,16.155000077560544,16.659999964758754,18.745000008493662,14.530000044032931,16.644999850541353]",69.0,683.0,312.5,False,20.0,20.0,black,1.0,True,2.0,"20,-20",black,1366.0,625.0,,
1117,,,,html-keyboard-response,1117,1320299,0.0-26.0-0.0-13.0-1.0-1.0-2.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1118,,,,html-keyboard-response,1118,1320902,0.0-26.0-0.0-13.0-1.0-1.0-3.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1119,,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,1119,1321154,0.0-26.0-0.0-13.0-1.0-1.0-0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1120,3248.0249998625372,,75.0,RDK,1120,1324407,0.0-26.0-0.0-13.0-1.0-1.0-1.59,,True,"k,p",k,4000.0,True,2.0,100.0,1.0,"90,90","0.1320278513555927,0",0.0,2.0,7.0,2.0,140.0,550.0,"white,white",gray,2.0,4.0,2.0,16.827682291477686,"[39.50499999336898,11.874999850988388,16.285000136122108,10.209999978542328,13.504999922588468,16.370000084862113,18.35499983280897,17.810000106692314,13.980000047013164,16.730000032112002,16.759999794885516,17.635000171139836,15.834999969229102,16.284999903291464,17.44000008329749,16.580000054091215,16.949999844655395,16.180000035092235,16.130000120028853,16.95499988272786,16.724999994039536,16.779999947175384,16.82500005699694,16.814999980852008,15.9750001039356,16.709999879822135,16.77500014193356,18.380000023171306,15.084999846294522,17.035000026226044,15.899999998509884,17.020000144839287,17.709999810904264,15.71000018157065,17.44999992661178,16.109999967738986,16.14500000141561,17.045000102370977,16.66500000283122,16.05999981984496,16.73500007018447,16.74499991349876,16.63000020198524,16.979999840259552,16.61500008776784,16.70500007458031,16.804999904707074,16.64000004529953,17.460000002756715,17.0650000218302,15.34499996341765,16.739999875426292,16.754999989643693,17.764999996870756,15.490000136196613,16.430000076070428,17.23999995738268,16.66500000283122,17.149999970570207,15.669999876990914,17.890000017359853,15.159999951720238,17.23000011406839,16.885000048205256,16.30500005558133,16.284999903291464,16.90499996766448,16.580000054091215,17.155000008642673,17.749999882653356,15.755000058561563,15.989999985322356,17.59000006131828,16.07499993406236,17.574999947100878,16.690000193193555,15.434999950230122,17.044999869540334,16.690000193193555,17.20999996177852,15.86499996483326,16.70500007458031,16.754999989643693,17.00999983586371,16.340000089257956,16.8399999383837,17.66499993391335,15.26500005275011,16.550000058487058,16.989999916404486,17.830000026151538,15.675000147894025,16.709999879822135,17.244999995455146,15.320000005885959,19.00500012561679,15.169999795034528,17.430000007152557,34.970000153407454,12.524999910965562,12.4250000808388,11.879999889060855,12.33000005595386,15.625,15.565000008791685,16.730000032112002,16.86499989591539,16.410000156611204,17.12999981828034,16.37500012293458,16.694999998435378,17.754999920725822,15.935000032186508,16.589999897405505,16.64000004529953,16.76000002771616,16.805000137537718,16.1549998447299,16.465000109747052,16.994999954476953,16.70500007458031,16.924999887123704,16.37500012293458,16.390000004321337,17.079999903216958,16.525000100955367,16.820000018924475,16.34499989449978,16.444999957457185,16.490000067278743,17.09500001743436,17.039999831467867,23.215000052005053,16.100000124424696,15.789999859407544,12.395000085234642,17.61500001884997,16.40000008046627,16.17999980226159,16.56500017270446,16.71999995596707,16.189999878406525,17.23000011406839,16.790000023320317,20.924999844282866,12.105000205338001,16.974999802187085,17.020000144839287,15.589999966323376,20.305000012740493,14.7450000513345,15.230000019073486,16.71999995596707,19.139999989420176,15.859999926760793,15.309999929741025,16.700000036507845,18.55000015348196,15.509999822825193,15.755000058561563,16.910000005736947,17.609999980777502,15.52000013180077,16.71999995596707,16.78499998524785,21.364999935030937,12.58500013500452,15.584999928250909,16.259999945759773,26.000000070780516,11.780000058934093,12.409999966621399,16.5049999486655,17.18500000424683,23.555000079795718,15.52999997511506,11.83500001206994,15.329999849200249,16.47999999113381,18.099999986588955,17.010000068694353,15.610000118613243,16.704999841749668,18.709999974817038,17.020000144839287,19.164999946951866,15.115000074729323,36.3499999511987,16.76999987103045,14.339999994263053,18.700000131502748,15.38500003516674]",192.0,683.0,312.5,False,20.0,20.0,black,1.0,True,2.0,"20,-20",black,1366.0,625.0,,
1121,,<h2 style='background:white;'> <font color='red'>You are too slow.</font></h2>,,html-keyboard-response,1121,1325461,0.0-26.0-0.0-13.0-1.0-1.0-2.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1122,,,,html-keyboard-response,1122,1325873,0.0-26.0-0.0-13.0-1.0-1.0-3.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1123,,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,1123,1326140,0.0-26.0-0.0-13.0-1.0-1.0-0.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1124,1504.8800001386553,,75.0,RDK,1124,1327649,0.0-26.0-0.0-13.0-1.0-1.0-1.60,,True,"k,p",k,4000.0,True,2.0,100.0,1.0,"-90,90","0.13192721362117144,0.26395506497676413",0.0,2.0,7.0,2.0,140.0,550.0,"white,white",gray,2.0,4.0,2.0,16.565277776680887,"[25.959999999031425,15.524999937042594,14.035000000149012,15.789999859407544,10.77000005170703,14.25000000745058,17.530000070109963,11.399999959394336,15.780000016093254,16.525000100955367,16.88000001013279,16.22499991208315,16.019999980926514,17.87999994121492,15.820000087842345,16.57500001601875,16.46499987691641,16.73500007018447,17.770000034943223,16.159999882802367,18.69500009343028,21.11000008881092,11.979999952018261,14.7450000513345,17.22499984316528,16.770000103861094,17.430000007152557,14.84999991953373,17.620000056922436,16.150000039488077,19.194999942556024,13.590000104159117,16.52999990619719,16.924999887123704,17.70500000566244,25.550000136718154,12.004999909549952,12.09999993443489,15.695000067353249,17.860000021755695,16.885000048205256,21.419999888166785,11.850000126287341,15.815000049769878,16.64999988861382,16.99999999254942,21.595000056549907,12.644999893382192,15.194999985396862,16.635000007227063,17.430000007152557,32.33000007458031,9.374999906867743,11.765000177547336,12.559999944642186,16.499999910593033,18.95000017248094,15.894999960437417,16.180000035092235,16.07499993406236,15.98499994724989,18.55999999679625,16.474999953061342,16.285000136122108,17.374999821186066,15.185000142082572,16.78499998524785,17.719999887049198,16.35000016540289,15.134999994188547,17.234999919310212,17.260000109672546,16.229999950155616,16.404999885708094,16.54500002041459,16.850000014528632,16.92000008188188,16.829999862238765,16.8550000526011,16.21500006876886,17.405000049620867,15.944999875500798,17.265000147745013,16.989999916404486,16.92999992519617,15.140000032261014,16.71999995596707,17.39000016823411,16.74499991349876,16.56999997794628]",90.0,683.0,312.5,False,20.0,20.0,black,1.0,True,2.0,"20,-20",black,1366.0,625.0,,
1125,,,,html-keyboard-response,1125,1328205,0.0-26.0-0.0-13.0-1.0-1.0-2.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1126,,,,html-keyboard-response,1126,1328709,0.0-26.0-0.0-13.0-1.0-1.0-3.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1127,,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,1127,1328983,0.0-26.0-0.0-13.0-1.0-1.0-0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1128,726.8550000153482,,75.0,RDK,1128,1329713,0.0-26.0-0.0-13.0-1.0-1.0-1.61,,True,"k,p",k,4000.0,True,2.0,100.0,1.0,"-90,90","0.13192721362117144,0.26395506497676413",0.0,2.0,7.0,2.0,140.0,550.0,"white,white",gray,2.0,4.0,2.0,17.062261905742897,"[31.81500011123717,18.514999886974692,13.620000099763274,20.499999867752194,9.260000195354223,12.10999977774918,13.020000187680125,22.224999964237213,11.089999927207828,14.100000029429793,43.479999992996454,20.010000094771385,12.20499980263412,13.110000174492598,17.894999822601676,12.880000052973628,15.464999945834279,16.75000018440187,20.53499990142882,13.155000051483512,14.949999982491136,18.635000102221966,20.19999991171062,13.694999972358346,14.2000000923872,16.57999982126057,16.93500019609928,18.599999835714698,14.830000000074506,16.290000174194574,16.979999840259552,17.715000081807375,15.484999865293503,16.465000109747052,16.700000036507845,16.444999957457185,17.7350000012666,17.574999947100878,15.434999950230122,16.8700001668185,17.549999989569187,15.004999935626984]",42.0,683.0,312.5,False,20.0,20.0,black,1.0,True,2.0,"20,-20",black,1366.0,625.0,,
1129,,,,html-keyboard-response,1129,1330277,0.0-26.0-0.0-13.0-1.0-1.0-2.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1130,,,,html-keyboard-response,1130,1330890,0.0-26.0-0.0-13.0-1.0-1.0-3.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1131,,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,1131,1331160,0.0-26.0-0.0-13.0-1.0-1.0-0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1132,1524.2099999450147,,75.0,RDK,1132,1332708,0.0-26.0-0.0-13.0-1.0-1.0-1.62,,True,"k,p",k,4000.0,True,2.0,100.0,1.0,"90,90","0.1320278513555927,0",0.0,2.0,7.0,2.0,140.0,550.0,"white,white",gray,2.0,4.0,2.0,16.698666667151784,"[27.445000130683184,16.259999945759773,14.46500001475215,13.574999989941716,23.22999993339181,11.57999993301928,14.690000098198652,15.175000065937638,22.489999886602163,11.605000123381615,14.774999814108014,18.820000113919377,16.21500006876886,19.83999996446073,14.794999966397882,14.574999921023846,15.985000180080533,18.964999821037054,27.085000183433294,10.219999821856618,11.735000181943178,15.314999967813492,29.719999991357327,10.554999811574817,11.485000140964985,16.014999942854047,15.799999935552478,16.93500019609928,16.269999789074063,18.284999998286366,15.985000180080533,15.419999836012721,16.730000032112002,18.284999998286366,15.52999997511506,17.63000013306737,15.364999882876873,16.56500017270446,18.11999990604818,18.810000037774444,13.069999869912863,16.814999980852008,16.745000146329403,18.13500002026558,22.200000006705523,11.634999886155128,14.644999988377094,16.40000008046627,17.844999907538295,22.455000085756183,13.104999903589487,13.240000000223517,16.66500000283122,16.890000086277723,16.795000061392784,17.220000037923455,16.619999893009663,16.099999891594052,16.480000223964453,18.574999878183007,17.925000051036477,19.614999881014228,11.765000177547336,15.524999937042594,18.165000015869737,15.794999897480011,19.275000086054206,13.430000049993396,16.399999847635627,17.195000080391765,16.765000065788627,33.469999907538295,9.904999984428287,11.385000078007579,13.109999941661954,25.32500005327165,11.464999988675117,12.140000006183982,16.07499993406236,17.045000102370977,18.324999837204814,15.10499999858439,16.88000001013279,16.19000011123717,16.92999992519617,18.009999999776483,15.270000090822577,16.44999999552965,17.609999980777502,16.354999970644712]",90.0,683.0,312.5,False,20.0,20.0,black,1.0,True,2.0,"20,-20",black,1366.0,625.0,,
1133,,,,html-keyboard-response,1133,1333264,0.0-26.0-0.0-13.0-1.0-1.0-2.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1134,,,,html-keyboard-response,1134,1333772,0.0-26.0-0.0-13.0-1.0-1.0-3.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1135,,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,1135,1334024,0.0-26.0-0.0-13.0-1.0-1.0-0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1136,829.4899999164046,,80.0,RDK,1136,1334873,0.0-26.0-0.0-13.0-1.0-1.0-1.63,,True,"k,p",p,4000.0,True,2.0,100.0,1.0,"-90,-90","0,0.26395506497676413",0.0,2.0,7.0,2.0,140.0,550.0,"white,white",gray,2.0,4.0,2.0,16.824479166340705,"[25.919999927282333,15.945000108331442,25.18999995663762,16.585000092163682,12.789999833330512,14.025000156834722,14.699999941512942,16.30500005558133,16.28999994136393,19.825000083073974,24.434999795630574,11.150000151246786,12.649999931454659,15.545000089332461,26.175000006332994,12.919999891892076,14.824999962002039,14.46500001475215,14.214999973773956,18.004999961704016,15.635000076144934,17.430000007152557,15.700000105425715,20.664999959990382,13.96999997086823,15.605000080540776,16.92999992519617,16.899999929592013,15.61500015668571,17.124999780207872,17.05500017851591,19.334999844431877,13.29500018619001,16.98499987833202,16.430000076070428,28.894999995827675,12.884999858215451,13.230000156909227,16.88000001013279,13.444999931380153,16.885000048205256,15.359999844804406,16.090000048279762,16.5200000628829,16.069999895989895,17.96500012278557,16.125000081956387,16.589999897405505]",48.0,683.0,312.5,False,20.0,20.0,black,1.0,True,2.0,"20,-20",black,1366.0,625.0,,
1137,,,,html-keyboard-response,1137,1335426,0.0-26.0-0.0-13.0-1.0-1.0-2.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1138,,,,html-keyboard-response,1138,1335829,0.0-26.0-0.0-13.0-1.0-1.0-3.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1139,,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,1139,1336093,0.0-26.0-0.0-13.0-1.0-1.0-0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1140,1721.4099999982864,,80.0,RDK,1140,1337816,0.0-26.0-0.0-13.0-1.0-1.0-1.64,,True,"k,p",p,4000.0,True,2.0,100.0,1.0,"-90,-90","0.26395506497676413,0",0.0,2.0,7.0,2.0,140.0,550.0,"white,white",gray,2.0,4.0,2.0,16.743578429918227,"[26.219999883323908,15.290000010281801,13.819999992847443,23.41499994508922,13.870000140741467,15.064999926835299,16.700000036507845,18.2799999602139,15.815000049769878,16.679999884217978,16.44000015221536,16.12999988719821,17.694999929517508,16.500000143423676,16.614999854937196,18.800000194460154,13.99499992839992,16.5049999486655,17.30499998666346,16.80000009946525,17.90499989874661,14.785000123083591,16.76000002771616,18.179999897256494,25.54000006057322,11.359999887645245,11.795000173151493,16.789999790489674,17.450000159442425,17.59999990463257,14.990000054240227,16.94500003941357,16.24999986961484,16.44000015221536,16.944999806582928,16.770000103861094,16.605000011622906,16.14500000141561,18.15999997779727,15.300000086426735,16.910000005736947,16.494999872520566,16.490000067278743,16.46499987691641,19.075000192970037,15.339999925345182,17.59999990463257,14.850000152364373,16.43499988131225,18.57500011101365,22.314999951049685,12.134999968111515,14.110000105574727,16.734999837353826,19.05500004068017,26.22999995946884,10.6500000692904,12.140000006183982,15.124999918043613,16.92000008188188,21.459999959915876,12.85000005736947,15.554999932646751,16.5049999486655,17.075000097975135,16.740000108256936,16.589999897405505,16.934999963268638,16.010000137612224,16.509999986737967,18.4749998152256,15.300000086426735,17.174999928101897,15.540000051259995,16.860000090673566,18.2649998459965,15.430000144988298,22.56499999202788,12.0599998626858,14.700000174343586,17.404999816790223,16.860000090673566,22.695000050589442,11.609999928623438,15.189999947324395,16.419999999925494,18.10500002466142,19.035000121220946,13.694999972358346,15.884999884292483,17.300000181421638,17.629999900236726,15.764999901875854,16.475000185891986,16.644999850541353,16.04999997653067,17.140000127255917,16.934999963268638,17.054999945685267,17.17500016093254,15.53999981842935,16.330000013113022]",102.0,683.0,312.5,False,20.0,20.0,black,1.0,True,2.0,"20,-20",black,1366.0,625.0,,
1141,,,,html-keyboard-response,1141,1338373,0.0-26.0-0.0-13.0-1.0-1.0-2.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
